Coverage,Length,Time,Dataset,Method,Algorithm,m
1.0,2.8953611668717323,0.684781641696662,Diabetes,SplitCP,SGD,1
0.8,3.1327444068661445,0.07031716188539952,Diabetes,SplitCP,SGD,10
0.83,2.744796203801638,0.008146757142757808,Diabetes,SplitCP,SGD,100
1.0,2.8935084800862554,0.991346456711846,Diabetes,RO-StabCP,SGD,1
0.8,2.884643816625934,1.0003328445615898,Diabetes,RO-StabCP,SGD,10
0.87,2.8866789030479185,1.0173235575588595,Diabetes,RO-StabCP,SGD,100
1.0,2.890923812324182,0.9653786135576186,Diabetes,LOO-StabCP,SGD,1
0.8,2.88134977312688,0.12294258581242559,Diabetes,LOO-StabCP,SGD,10
0.87,2.882382755229591,0.04195846162413825,Diabetes,LOO-StabCP,SGD,100
1.0,2.8882649636571465,1.0204400587642672,Diabetes,OracleCP,SGD,1
0.6,2.8537862276083925,0.9947354585408614,Diabetes,OracleCP,SGD,10
0.95,3.0112102285563607,0.9937790848783095,Diabetes,OracleCP,SGD,100
1.0,2.86719987959816,53.88591941793561,Diabetes,FullCP,SGD,1
0.6,2.8058671375165942,55.631270196818086,Diabetes,FullCP,SGD,10
0.95,2.9507156149693468,53.975003581628904,Diabetes,FullCP,SGD,100
1.0,2.788399220287007,0.6958420193364254,Diabetes,SplitCP,SGD,1
0.7,3.067707516540608,0.07041711520719823,Diabetes,SplitCP,SGD,10
0.94,2.8664378595223585,0.007893051903017945,Diabetes,SplitCP,SGD,100
1.0,2.89331629635302,0.991346456711846,Diabetes,RO-StabCP,SGD,1
0.6,2.852411145779408,0.9984087431169644,Diabetes,RO-StabCP,SGD,10
0.95,3.0187604441478215,1.0009047567352007,Diabetes,RO-StabCP,SGD,100
1.0,2.8908088310324516,0.9673021574949687,Diabetes,LOO-StabCP,SGD,1
0.6,2.849517087084984,0.12264272584702944,Diabetes,LOO-StabCP,SGD,10
0.95,3.0151679076554205,0.0409874909535289,Diabetes,LOO-StabCP,SGD,100
0.0,2.888367958277486,0.9983193034847403,Diabetes,OracleCP,SGD,1
0.7,2.8710158293149237,0.9992333580218038,Diabetes,OracleCP,SGD,10
0.85,2.834140039129544,0.9877653310474387,Diabetes,OracleCP,SGD,100
0.0,2.802185685751665,55.241056121798806,Diabetes,FullCP,SGD,1
0.7,2.825398595356236,55.47226945016677,Diabetes,FullCP,SGD,10
0.83,2.7857837432849526,54.85486901386402,Diabetes,FullCP,SGD,100
0.0,2.95887496371657,0.6888691725635311,Diabetes,SplitCP,SGD,1
0.7,3.0474284136170047,0.06981739527640592,Diabetes,SplitCP,SGD,10
0.87,2.9286400838655795,0.007821012143585639,Diabetes,SplitCP,SGD,100
0.0,2.885049746470721,1.0096201241166727,Diabetes,RO-StabCP,SGD,1
0.7,2.8754047054508347,1.0002079029093414,Diabetes,RO-StabCP,SGD,10
0.85,2.8384930977977505,0.990809793924317,Diabetes,RO-StabCP,SGD,100
0.0,2.881451787887366,0.9761985482052133,Diabetes,LOO-StabCP,SGD,1
0.7,2.871812690633122,0.12201801758578744,Diabetes,LOO-StabCP,SGD,10
0.85,2.83513174826276,0.04069933191579968,Diabetes,LOO-StabCP,SGD,100
1.0,2.888151058172805,0.9874993688371456,Diabetes,OracleCP,SGD,1
0.9,2.8899650489171016,0.9913620339301547,Diabetes,OracleCP,SGD,10
0.8,2.777202278725997,1.007457242680087,Diabetes,OracleCP,SGD,100
1.0,2.80409474562608,54.977049716397495,Diabetes,FullCP,SGD,1
0.9,2.844975773296553,55.48653778685354,Diabetes,FullCP,SGD,10
0.79,2.7215907096320793,57.461749863296724,Diabetes,FullCP,SGD,100
1.0,2.9088894417744466,0.684781641696662,Diabetes,SplitCP,SGD,1
0.9,3.0470969455063335,0.07106681179888992,Diabetes,SplitCP,SGD,10
0.78,2.7546084158728146,0.008065320892964765,Diabetes,SplitCP,SGD,100
1.0,2.895282975470535,0.9932700006491961,Diabetes,RO-StabCP,SGD,1
0.9,2.8949885466677485,1.0016572260754228,Diabetes,RO-StabCP,SGD,10
0.8,2.7854217655962805,0.997528284532243,Diabetes,RO-StabCP,SGD,100
1.0,2.891721801650865,0.972351460330513,Diabetes,LOO-StabCP,SGD,1
0.9,2.89236360728611,0.12201801758578744,Diabetes,LOO-StabCP,SGD,10
0.8,2.7810278076972548,0.04085907225193218,Diabetes,LOO-StabCP,SGD,100
0.0,2.888148284606613,1.0004832904142593,Diabetes,OracleCP,SGD,1
0.8,2.8808608639524085,0.9953851551325531,Diabetes,OracleCP,SGD,10
0.94,2.9278933350016665,1.0069968146524109,Diabetes,OracleCP,SGD,100
0.0,2.8005003937419977,55.197535940216255,Diabetes,FullCP,SGD,1
0.8,2.8389138445354747,55.49428416929294,Diabetes,FullCP,SGD,10
0.93,2.9427802586044822,53.325709229865524,Diabetes,FullCP,SGD,100
0.0,3.0602964096595966,0.6840603127201557,Diabetes,SplitCP,SGD,1
0.8,2.9177551168661586,0.07588955957567815,Diabetes,SplitCP,SGD,10
0.91,2.9027787830815917,0.007855465941575003,Diabetes,SplitCP,SGD,100
0.0,2.8810988171290743,0.9903846847431709,Diabetes,RO-StabCP,SGD,1
0.8,2.884566333353205,1.0788961554953838,Diabetes,RO-StabCP,SGD,10
0.92,2.93052898753723,0.9925293516603316,Diabetes,RO-StabCP,SGD,100
0.0,2.879266668717499,0.9675426004871376,Diabetes,LOO-StabCP,SGD,1
0.8,2.881834815340477,0.13771068910818648,Diabetes,LOO-StabCP,SGD,10
0.92,2.9267033399466884,0.0413821435486798,Diabetes,LOO-StabCP,SGD,100
1.0,2.888118527419969,1.0528998627070516,Diabetes,OracleCP,SGD,1
0.7,2.87213181595715,0.9962097700373925,Diabetes,OracleCP,SGD,10
0.91,2.8987743277155364,0.9989314937594461,Diabetes,OracleCP,SGD,100
1.0,2.8671772996771674,54.38291508274846,Diabetes,FullCP,SGD,1
0.7,2.8164284570167295,55.81291037085681,Diabetes,FullCP,SGD,10
0.9,2.8688780491178956,54.85229750766863,Diabetes,FullCP,SGD,100
1.0,2.8504485832369797,0.6927162604382314,Diabetes,SplitCP,SGD,1
0.7,2.9762884578262687,0.07034215021584919,Diabetes,SplitCP,SGD,10
0.91,2.9303163219273975,0.007880523249203632,Diabetes,SplitCP,SGD,100
1.0,2.9008554678761342,1.0012046193907655,Diabetes,RO-StabCP,SGD,1
0.7,2.877842414067536,0.9980089298297695,Diabetes,RO-StabCP,SGD,10
0.9,2.9035078664924248,1.0026994863941012,Diabetes,RO-StabCP,SGD,100
1.0,2.894519832925172,0.9834118379702765,Diabetes,LOO-StabCP,SGD,1
0.7,2.873496793770049,0.12189307593353904,Diabetes,LOO-StabCP,SGD,10
0.9,2.8995738608906323,0.041316368116154654,Diabetes,LOO-StabCP,SGD,100
1.0,2.8881268807411495,1.011303225061854,Diabetes,OracleCP,SGD,1
0.8,2.881082461612518,0.999058439708656,Diabetes,OracleCP,SGD,10
0.95,3.0085166456471195,0.993738366753413,Diabetes,OracleCP,SGD,100
1.0,2.8044700891936998,55.18575423359999,Diabetes,FullCP,SGD,1
0.7,2.819735705056754,55.8722076790139,Diabetes,FullCP,SGD,10
0.94,2.9472443089762135,53.18237203373941,Diabetes,FullCP,SGD,100
1.0,3.2438111718658766,0.6814154398062992,Diabetes,SplitCP,SGD,1
0.8,2.9830987809506926,0.07136667176428607,Diabetes,SplitCP,SGD,10
0.94,2.858081639546168,0.007911844883739416,Diabetes,SplitCP,SGD,100
1.0,2.892473175883226,0.992308228680521,Diabetes,RO-StabCP,SGD,1
0.8,2.8856343726495313,1.0067798338176073,Diabetes,RO-StabCP,SGD,10
0.95,3.015954812207618,0.9938949749260919,Diabetes,RO-StabCP,SGD,100
1.0,2.8902907516406806,0.9651381705654498,Diabetes,LOO-StabCP,SGD,1
0.8,2.882285441846107,0.12366724739546632,Diabetes,LOO-StabCP,SGD,10
0.95,3.012439089874056,0.04101254826115753,Diabetes,LOO-StabCP,SGD,100
0.0,2.8881019920230715,0.9903846847431709,Diabetes,OracleCP,SGD,1
0.9,2.8887161692789602,1.0008326111705834,Diabetes,OracleCP,SGD,10
0.92,2.92900598638422,0.996829812082095,Diabetes,OracleCP,SGD,100
0.0,2.8022721578660814,55.16435480729697,Diabetes,FullCP,SGD,1
0.9,2.849779754320724,55.40752468597165,Diabetes,FullCP,SGD,10
0.92,2.8890588875747953,53.86600429344438,Diabetes,FullCP,SGD,100
0.0,3.032936119134218,0.7052192960310075,Diabetes,SplitCP,SGD,1
0.9,2.7991662352502713,0.07054205685944664,Diabetes,SplitCP,SGD,10
0.92,2.995962209925212,0.007842937287760688,Diabetes,SplitCP,SGD,100
0.0,2.8823160304822015,0.9988001894690779,Diabetes,RO-StabCP,SGD,1
0.9,2.8931357788575705,1.0004078095529387,Diabetes,RO-StabCP,SGD,10
0.92,2.9355923928540983,0.9990348551534143,Diabetes,RO-StabCP,SGD,100
0.0,2.8801702761916212,0.9771603201738884,Diabetes,LOO-StabCP,SGD,1
0.9,2.890718220202001,0.12284263249062688,Diabetes,LOO-StabCP,SGD,10
0.92,2.9315975084951917,0.04108145585713626,Diabetes,LOO-StabCP,SGD,100
1.0,2.8884535285168393,1.0062539222263098,Diabetes,OracleCP,SGD,1
1.0,2.8940275937017303,1.0407389748987224,Diabetes,OracleCP,SGD,10
0.93,2.9517998813326303,0.9956051361717457,Diabetes,OracleCP,SGD,100
1.0,2.803764248918351,55.191524865412035,Diabetes,FullCP,SGD,1
1.0,2.842161576054745,56.06131936385708,Diabetes,FullCP,SGD,10
0.92,2.8878472537278803,54.218516761490825,Diabetes,FullCP,SGD,100
1.0,3.0252734592387336,0.6888691725635311,Diabetes,SplitCP,SGD,1
1.0,2.808584539631598,0.07074196350304408,Diabetes,SplitCP,SGD,10
0.94,3.096013431736466,0.007924373537553731,Diabetes,SplitCP,SGD,100
1.0,2.898803768675902,0.9992810754534154,Diabetes,RO-StabCP,SGD,1
1.0,2.901721526115568,1.0035313508591488,Diabetes,RO-StabCP,SGD,10
0.93,2.9607927652955066,0.9920845844499234,Diabetes,RO-StabCP,SGD,100
1.0,2.8937915279112207,0.9764389911973821,Diabetes,LOO-StabCP,SGD,1
1.0,2.897933982922388,0.12324244577782176,Diabetes,LOO-StabCP,SGD,10
0.93,2.956462014788998,0.04097183013626101,Diabetes,LOO-StabCP,SGD,100
1.0,2.888097177961755,0.9985597464769091,Diabetes,OracleCP,SGD,1
0.8,2.879534253659918,0.9929612870789342,Diabetes,OracleCP,SGD,10
0.88,2.878415727663219,0.9914017728170433,Diabetes,OracleCP,SGD,100
1.0,2.8660911403569598,54.15088759530559,Diabetes,FullCP,SGD,1
0.8,2.835258782378998,56.75462059218345,Diabetes,FullCP,SGD,10
0.87,2.8382409722622937,54.837043871649705,Diabetes,FullCP,SGD,100
1.0,3.1009596081061184,0.687907400594856,Diabetes,SplitCP,SGD,1
0.8,2.785250313666194,0.07543976962758392,Diabetes,SplitCP,SGD,10
0.87,2.8152425466192206,0.007842937287760688,Diabetes,SplitCP,SGD,100
1.0,2.8941270790681166,1.018756957819086,Diabetes,RO-StabCP,SGD,1
0.8,2.8819310682413954,1.0559568681425775,Diabetes,RO-StabCP,SGD,10
0.87,2.8841240490112297,0.9910572348371497,Diabetes,RO-StabCP,SGD,100
1.0,2.8913425787205793,1.0137076549835418,Diabetes,LOO-StabCP,SGD,1
0.8,2.8793792209005615,0.1315385714871155,Diabetes,LOO-StabCP,SGD,10
0.87,2.8801138510700515,0.041197345904918664,Diabetes,LOO-StabCP,SGD,100
1.0,2.888012391328141,0.9843736099389516,Diabetes,OracleCP,SGD,1
0.9,2.8900414781074053,0.9982088364733669,Diabetes,OracleCP,SGD,10
0.93,2.9403985682688365,0.9986276739044491,Diabetes,OracleCP,SGD,100
1.0,2.8654843213217673,53.78373114626388,Diabetes,FullCP,SGD,1
0.9,2.8295372361223605,55.57427181506237,Diabetes,FullCP,SGD,10
0.93,2.884630292868097,54.69858971834772,Diabetes,FullCP,SGD,100
1.0,3.1247054230528644,0.6857434136653371,Diabetes,SplitCP,SGD,1
0.9,3.0362808940802606,0.07041711520719823,Diabetes,SplitCP,SGD,10
0.95,3.0907730748312923,0.007936902191368046,Diabetes,SplitCP,SGD,100
1.0,2.890715253690901,0.9985597464769091,Diabetes,RO-StabCP,SGD,1
0.9,2.897272033807961,1.000707669518335,Diabetes,RO-StabCP,SGD,10
0.93,2.948791939996561,1.0004537251978853,Diabetes,RO-StabCP,SGD,100
1.0,2.8894052303986326,0.9793243071034073,Diabetes,LOO-StabCP,SGD,1
0.9,2.8933393624100923,0.12136832099409575,Diabetes,LOO-StabCP,SGD,10
0.93,2.9445891022236568,0.04097496229971459,Diabetes,LOO-StabCP,SGD,100
1.0,2.8883403300383437,1.0295768924666806,Diabetes,OracleCP,SGD,1
0.9,2.889955641389176,1.0477606957550825,Diabetes,OracleCP,SGD,10
0.85,2.8308396257441415,0.9941204906947495,Diabetes,OracleCP,SGD,100
1.0,2.8665690502771985,55.97849477878043,Diabetes,FullCP,SGD,1
0.9,2.8555889665541536,55.273662199752714,Diabetes,FullCP,SGD,10
0.85,2.786472659591013,56.010938015926044,Diabetes,FullCP,SGD,100
1.0,3.064389647736335,0.7160392306786023,Diabetes,SplitCP,SGD,1
0.9,2.7706384974981213,0.07149161341653448,Diabetes,SplitCP,SGD,10
0.92,3.103670149928808,0.007936902191368046,Diabetes,SplitCP,SGD,100
1.0,2.89343266292815,1.0343857523100561,Diabetes,RO-StabCP,SGD,1
0.9,2.8959482613309544,1.0008076228401337,Diabetes,RO-StabCP,SGD,10
0.85,2.834825634026924,1.0122901708889587,Diabetes,RO-StabCP,SGD,100
1.0,2.890989534963613,1.0115436680540228,Diabetes,LOO-StabCP,SGD,1
0.9,2.892821179485183,0.12284263249062688,Diabetes,LOO-StabCP,SGD,10
0.85,2.831268935995066,0.04159199850006956,Diabetes,LOO-StabCP,SGD,100
1.0,2.8884046494317457,1.0024068343516095,Diabetes,OracleCP,SGD,1
0.8,2.880814126584191,1.0016572260754228,Diabetes,OracleCP,SGD,10
0.93,2.9360945806610697,0.9963819127082332,Diabetes,OracleCP,SGD,100
1.0,2.86707539826958,53.87461859730367,Diabetes,FullCP,SGD,1
0.8,2.82871757780019,55.472919146758464,Diabetes,FullCP,SGD,10
0.93,2.8908393703109563,53.79939883760402,Diabetes,FullCP,SGD,100
1.0,2.762575538539395,0.6867051856340122,Diabetes,SplitCP,SGD,1
0.9,3.1613326075038493,0.07179147338193063,Diabetes,SplitCP,SGD,10
0.93,2.97846490401569,0.007918109210646574,Diabetes,SplitCP,SGD,100
1.0,2.891951613072401,0.9935104436413649,Diabetes,RO-StabCP,SGD,1
0.8,2.8847731107255568,1.0001829145788916,Diabetes,RO-StabCP,SGD,10
0.93,2.9434705268661214,1.0013745812532375,Diabetes,RO-StabCP,SGD,100
1.0,2.890161185449157,0.9709088023775003,Diabetes,LOO-StabCP,SGD,1
0.8,2.8817459653419233,0.12231787755118359,Diabetes,LOO-StabCP,SGD,10
0.93,2.93928294459586,0.041460447635019264,Diabetes,LOO-StabCP,SGD,100
1.0,2.8880745479234986,0.991346456711846,Diabetes,OracleCP,SGD,1
0.8,2.879934074020929,0.992661427113538,Diabetes,OracleCP,SGD,10
0.9,2.89394393177211,0.9935316439654768,Diabetes,OracleCP,SGD,100
1.0,2.865340121117,53.870531066436804,Diabetes,FullCP,SGD,1
0.8,2.828453237738264,54.98682115452084,Diabetes,FullCP,SGD,10
0.88,2.8432080516857337,54.16855875440625,Diabetes,FullCP,SGD,100
1.0,3.0428960056817322,0.6876669576026873,Diabetes,SplitCP,SGD,1
0.8,2.9441259415617713,0.07191641503417903,Diabetes,SplitCP,SGD,10
0.88,2.8380815448411827,0.007871126758842896,Diabetes,SplitCP,SGD,100
1.0,2.890906903844468,0.9831713949781077,Diabetes,RO-StabCP,SGD,1
0.8,2.884202814027302,1.00188212104947,Diabetes,RO-StabCP,SGD,10
0.9,2.9007959318491543,0.9910321775295211,Diabetes,RO-StabCP,SGD,100
1.0,2.8895849881948736,0.9648977275732811,Diabetes,LOO-StabCP,SGD,1
0.8,2.8808563388484183,0.1228176441601772,Diabetes,LOO-StabCP,SGD,10
0.89,2.8970242096633183,0.041053266386054055,Diabetes,LOO-StabCP,SGD,100
1.0,2.8884216447941276,0.9935104436413649,Diabetes,OracleCP,SGD,1
1.0,2.893866978580489,0.9982088364733669,Diabetes,OracleCP,SGD,10
0.9,2.896753749677373,0.9933343176679013,Diabetes,OracleCP,SGD,100
1.0,2.804777293823855,55.16868278115601,Diabetes,FullCP,SGD,1
1.0,2.8476054808683733,55.61660204684412,Diabetes,FullCP,SGD,10
0.89,2.8503867873424973,54.74286284876405,Diabetes,FullCP,SGD,100
1.0,2.7955787164164008,0.6958420193364254,Diabetes,SplitCP,SGD,1
1.0,3.100501008263947,0.0714666250860848,Diabetes,SplitCP,SGD,10
