Coverage,Length,Time,Dataset,Method,Algorithm,m,LogTime
1.0,2.5542018576834007,0.28754711151123047,Diabetes,FullCP,SGD,1,-0.5412909906502739
0.91,2.629003345056484,30.72816491127014,Diabetes,FullCP,SGD,100,1.4875366249258792
1.0,2.546715970008447,0.009879112243652344,Diabetes,SplitCP,SGD,1,-2.0052820802105074
0.93,2.726540778175152,0.008015155792236328,Diabetes,SplitCP,SGD,100,-2.0960880317563744
1.0,2.4025269473410162,0.01391291618347168,Diabetes,RO-StabCP,SGD,1,-1.8565818312120017
0.92,2.521303868074505,1.59297513961792,Diabetes,RO-StabCP,SGD,100,0.20220899814199578
1.0,2.371426333637212,0.014014005661010742,Diabetes,LOO-StabCP,SGD,1,-1.8534377114075047
0.92,2.4668586425289805,0.021949052810668945,Diabetes,LOO-StabCP,SGD,100,-1.6585842165596987
1.0,2.3373164923627523,0.014061927795410156,Diabetes,OracleCP,SGD,1,-1.851955136391807
0.91,2.417026067670609,1.505077838897705,Diabetes,OracleCP,SGD,100,0.17755896114553005
1.0,2.5555508568037757,0.2871260643005371,Diabetes,FullCP,SGD,1,-0.541927381978916
0.87,2.61183303599767,31.29753279685974,Diabetes,FullCP,SGD,100,1.495510103203265
1.0,2.3530633192826045,0.009720087051391602,Diabetes,SplitCP,SGD,1,-2.0123298455912435
0.9,2.4489441215228482,0.02868485450744629,Diabetes,SplitCP,SGD,100,-1.5423473485625574
1.0,2.527818352170331,0.013733863830566406,Diabetes,RO-StabCP,SGD,1,-1.862207262892504
0.92,2.5361064373328004,1.6162700653076172,Diabetes,RO-StabCP,SGD,100,0.20851392950378456
1.0,2.427536762785029,0.013611078262329102,Diabetes,LOO-StabCP,SGD,1,-1.866107468857613
0.91,2.4724077717919095,0.013646125793457031,Diabetes,LOO-StabCP,SGD,100,-1.8649906296007086
1.0,2.337351642292152,0.013737201690673828,Diabetes,OracleCP,SGD,1,-1.862101725360148
0.93,2.442123490674808,1.520339012145996,Diabetes,OracleCP,SGD,100,0.18194043971316173
1.0,2.555575495749557,0.32460808753967285,Diabetes,FullCP,SGD,1,-0.48864066402273604
0.93,2.6628012352971364,31.02115488052368,Diabetes,FullCP,SGD,100,1.491657962043104
1.0,2.4412081017751537,0.010321855545043945,Diabetes,SplitCP,SGD,1,-1.9862422231995385
0.92,2.468734343663263,0.015941858291625977,Diabetes,SplitCP,SGD,100,-1.7974610556651434
1.0,2.3956802008311393,0.014646053314208984,Diabetes,RO-StabCP,SGD,1,-1.834279389288023
0.93,2.5534950810346078,1.5093958377838135,Diabetes,RO-StabCP,SGD,100,0.17880314807354902
1.0,2.365394319350693,0.014455080032348633,Diabetes,LOO-StabCP,SGD,1,-1.8399794994612468
0.93,2.49834832005377,0.014117002487182617,Diabetes,LOO-StabCP,SGD,100,-1.8502575087710762
1.0,2.3376107240715918,0.014344930648803711,Diabetes,OracleCP,SGD,1,-1.8433015470286254
0.94,2.4301282689666133,1.512476921081543,Diabetes,OracleCP,SGD,100,0.1796887564660571
1.0,2.617720132605155,0.285905122756958,Diabetes,FullCP,SGD,1,-0.5437780630220483
0.89,2.596482809314974,31.50751495361328,Diabetes,FullCP,SGD,100,1.4984141510479239
1.0,2.420734040041962,0.009880781173706055,Diabetes,SplitCP,SGD,1,-2.0052087187708048
0.95,2.647513489038208,0.008002042770385742,Diabetes,SplitCP,SGD,100,-2.0967991316757324
1.0,2.426574659749956,0.014011144638061523,Diabetes,RO-StabCP,SGD,1,-1.8535263836515783
0.94,2.5600360547069116,1.5156750679016113,Diabetes,RO-StabCP,SGD,100,0.18060610674288957
1.0,2.3813463363185976,0.014081716537475586,Diabetes,LOO-StabCP,SGD,1,-1.8513444022027676
0.94,2.4953917884735857,0.013772964477539062,Diabetes,LOO-StabCP,SGD,100,-1.8609725726209503
1.0,2.337598591279983,0.013620853424072266,Diabetes,OracleCP,SGD,1,-1.8657956805470373
0.94,2.4483226772273885,1.4987199306488037,Diabetes,OracleCP,SGD,100,0.17572048278960647
1.0,2.555567716166169,0.27797889709472656,Diabetes,FullCP,SGD,1,-0.5559881725106345
0.91,2.6461640224506526,29.862449884414673,Diabetes,FullCP,SGD,100,1.4751254339194102
1.0,2.387878143805826,0.009541988372802734,Diabetes,SplitCP,SGD,1,-2.020361116977542
0.94,2.7357686864223854,0.0152130126953125,Diabetes,SplitCP,SGD,100,-1.8177847723120435
1.0,2.4170269706864476,0.013629913330078125,Diabetes,RO-StabCP,SGD,1,-1.8655069057492215
0.94,2.5479940224368307,1.5268371105194092,Diabetes,RO-StabCP,SGD,100,0.18379270714419105
1.0,2.376971897504967,0.013604164123535156,Diabetes,LOO-StabCP,SGD,1,-1.8663281372865288
0.94,2.4993914421526884,0.025918960571289062,Diabetes,LOO-StabCP,SGD,100,-1.5863824189744762
1.0,2.3368843895686915,0.013687849044799805,Diabetes,OracleCP,SGD,1,-1.863664793017801
0.9,2.409825991897475,1.5549969673156738,Diabetes,OracleCP,SGD,100,0.19172954636648812
1.0,2.5555774829608326,0.27686500549316406,Diabetes,FullCP,SGD,1,-0.5577319336789476
0.9,2.631182738015976,30.590017795562744,Diabetes,FullCP,SGD,100,1.48557972963301
1.0,2.6843132486831163,0.009479045867919922,Diabetes,SplitCP,SGD,1,-2.023235375230659
0.9,2.451553333881712,0.008049964904785156,Diabetes,SplitCP,SGD,100,-2.094206013009942
1.0,2.410082700560119,0.013868093490600586,Diabetes,RO-StabCP,SGD,1,-1.8579832392455886
0.91,2.5243266445081973,1.540389060974121,Diabetes,RO-StabCP,SGD,100,0.18763042583264283
1.0,2.371596113853836,0.013582706451416016,Diabetes,LOO-StabCP,SGD,1,-1.8670136851509063
0.9,2.461186305916938,0.014535188674926758,Diabetes,LOO-StabCP,SGD,100,-1.837579326470248
1.0,2.33729371983136,0.014216899871826172,Diabetes,OracleCP,SGD,1,-1.847195095261847
0.91,2.3736265525476417,1.4909780025482178,Diabetes,OracleCP,SGD,100,0.17347123604695938
1.0,2.555567716166169,0.2768073081970215,Diabetes,FullCP,SGD,1,-0.5578224479300907
0.91,2.6794565668963646,29.809903860092163,Diabetes,FullCP,SGD,100,1.4743605753919466
1.0,2.52919543039748,0.00956583023071289,Diabetes,SplitCP,SGD,1,-2.0192773310240426
0.92,2.526744592801875,0.00803685188293457,Diabetes,SplitCP,SGD,100,-2.094914035531398
1.0,2.4385112560627276,0.013576984405517578,Diabetes,RO-StabCP,SGD,1,-1.8671966808270166
0.93,2.4798368794248975,1.4480137825012207,Diabetes,RO-StabCP,SGD,100,0.1607726955874682
1.0,2.383472311954383,0.013674020767211914,Diabetes,LOO-StabCP,SGD,1,-1.864103764857314
0.9,2.42119381659726,0.03007197380065918,Diabetes,LOO-StabCP,SGD,100,-1.5218380656606347
1.0,2.3373935669315773,0.013592004776000977,Diabetes,OracleCP,SGD,1,-1.8667164815352362
0.91,2.425199147639157,1.5723137855529785,Diabetes,OracleCP,SGD,100,0.19653922219643533
1.0,2.5554367680228856,0.28302597999572754,Diabetes,FullCP,SGD,1,-0.5481736971579858
0.92,2.67645708857013,30.00644612312317,Diabetes,FullCP,SGD,100,1.4772145618855987
1.0,2.611438460878971,0.009591817855834961,Diabetes,SplitCP,SGD,1,-2.018099076881357
0.97,2.749242033429511,0.008077144622802734,Diabetes,SplitCP,SGD,100,-2.0927421409241838
1.0,2.4474651895021817,0.013628005981445312,Diabetes,RO-StabCP,SGD,1,-1.8655676844886537
0.93,2.555214334742649,1.6270546913146973,Diabetes,RO-StabCP,SGD,100,0.2114021514230162
1.0,2.393861578062104,0.013463973999023438,Diabetes,LOO-StabCP,SGD,1,-1.870826735719959
0.92,2.493444192520543,0.014054059982299805,Diabetes,LOO-StabCP,SGD,100,-1.8521981972392279
1.0,2.3375848720168375,0.014290809631347656,Diabetes,OracleCP,SGD,1,-1.8449431659979603
0.95,2.418395131097076,1.5260179042816162,Diabetes,OracleCP,SGD,100,0.1835596290874679
1.0,2.5550961316504375,0.28456902503967285,Diabetes,FullCP,SGD,1,-0.5458123740565507
0.91,2.6211969520969722,30.580147743225098,Diabetes,FullCP,SGD,100,1.4854395793075765
1.0,2.4039412056886347,0.009566068649291992,Diabetes,SplitCP,SGD,1,-2.0192665068111464
0.91,2.4704434821867025,0.011871099472045898,Diabetes,SplitCP,SGD,100,-1.9255090558954788
1.0,2.3974420847783455,0.01358795166015625,Diabetes,RO-StabCP,SGD,1,-1.8668460068244368
0.96,2.5179944179489366,1.4797251224517822,Diabetes,RO-StabCP,SGD,100,0.17018104722626312
1.0,2.367901061634061,0.013527870178222656,Diabetes,LOO-StabCP,SGD,1,-1.8687705731477529
0.95,2.466992252794179,0.022166013717651367,Diabetes,LOO-StabCP,SGD,100,-1.6543124023337408
1.0,2.336902936063095,0.013571977615356445,Diabetes,OracleCP,SGD,1,-1.8673568653204058
0.92,2.4133156471441826,1.5151622295379639,Diabetes,OracleCP,SGD,100,0.1804591355585544
1.0,2.5547755771058904,0.2831299304962158,Diabetes,FullCP,SGD,1,-0.5480142176632959
0.94,2.6814293785593537,30.40200924873352,Diabetes,FullCP,SGD,100,1.4829022867930346
1.0,2.2212013139037845,0.009705066680908203,Diabetes,SplitCP,SGD,1,-2.0130014763445523
0.91,2.536975932140106,0.00807499885559082,Diabetes,SplitCP,SGD,100,-2.092857530546163
1.0,2.412420234405213,0.013629913330078125,Diabetes,RO-StabCP,SGD,1,-1.8655069057492215
0.92,2.5172689914239497,1.5154969692230225,Diabetes,RO-StabCP,SGD,100,0.18055507217772002
1.0,2.375515768322695,0.013655900955200195,Diabetes,LOO-StabCP,SGD,1,-1.8646796417736689
0.92,2.4674904248313947,0.013936996459960938,Diabetes,LOO-StabCP,SGD,100,-1.8558308102704255
1.0,2.336923866462799,0.01397085189819336,Diabetes,OracleCP,SGD,1,-1.8547771111797087
0.92,2.4365353026589585,1.5501329898834229,Diabetes,OracleCP,SGD,100,0.19036895900570946
1.0,2.554946024636225,0.27541017532348633,Diabetes,FullCP,SGD,1,-0.5600200183085551
0.91,2.6397118117732488,31.138492822647095,Diabetes,FullCP,SGD,100,1.4932975878516113
1.0,2.5651066297154212,0.009665966033935547,Diabetes,SplitCP,SGD,1,-2.0147547352989674
0.91,2.6508761425025003,0.011530876159667969,Diabetes,SplitCP,SGD,100,-1.9381376921109945
1.0,2.435688726534935,0.013545036315917969,Diabetes,RO-StabCP,SGD,1,-1.868219826232021
0.93,2.540030559971336,1.6365759372711182,Diabetes,RO-StabCP,SGD,100,0.21393616141468497
1.0,2.3857065463364284,0.01361703872680664,Diabetes,LOO-StabCP,SGD,1,-1.865917327403868
0.92,2.4862176970027297,0.02047896385192871,Diabetes,LOO-StabCP,SGD,100,-1.6886920205855367
1.0,2.337288985353349,0.013957977294921875,Diabetes,OracleCP,SGD,1,-1.855177512465054
0.9,2.409656088891382,1.5537168979644775,Diabetes,OracleCP,SGD,100,0.19137188907721062
1.0,2.6156500490386287,0.27910399436950684,Diabetes,FullCP,SGD,1,-0.5542339481039085
0.9,2.6476847850742833,30.085230827331543,Diabetes,FullCP,SGD,100,1.4783533479417443
1.0,2.593087881708099,0.009990692138671875,Diabetes,SplitCP,SGD,1,-2.0004044235264296
0.87,2.3314043045799178,0.008234977722167969,Diabetes,SplitCP,SGD,100,-2.0843375713761465
1.0,2.4489483651345227,0.014173030853271484,Diabetes,RO-StabCP,SGD,1,-1.848537267458963
0.9,2.5177300314969617,1.4922029972076416,Diabetes,RO-StabCP,SGD,100,0.1738279079692428
1.0,2.3888573132183053,0.013862133026123047,Diabetes,LOO-StabCP,SGD,1,-1.85816993781947
0.9,2.467123877592382,0.013703107833862305,Diabetes,LOO-StabCP,SGD,100,-1.8631809246662696
1.0,2.337066540948615,0.013608932495117188,Diabetes,OracleCP,SGD,1,-1.866175940164977
0.95,2.4398645016742675,1.596189260482788,Diabetes,OracleCP,SGD,100,0.2030843844521784
1.0,2.553890107952109,0.28339123725891113,Diabetes,FullCP,SGD,1,-0.5476135827016045
0.93,2.669902217373923,30.055611848831177,Diabetes,FullCP,SGD,100,1.4779255734247965
1.0,2.190388047510185,0.009681940078735352,Diabetes,SplitCP,SGD,1,-2.0140376095235855
0.96,2.621217364054129,0.008004903793334961,Diabetes,SplitCP,SGD,100,-2.0966438832668333
1.0,2.3944247014308435,0.013586997985839844,Diabetes,RO-StabCP,SGD,1,-1.8668764889779432
0.95,2.5583391444209527,1.498241901397705,Diabetes,RO-StabCP,SGD,100,0.17558193883787432
1.0,2.3670781969387633,0.013581037521362305,Diabetes,LOO-StabCP,SGD,1,-1.867067050925127
0.95,2.494314427618887,0.013913154602050781,Diabetes,LOO-StabCP,SGD,100,-1.856574388991784
1.0,2.337399908652646,0.013627052307128906,Diabetes,OracleCP,SGD,1,-1.8655980770483709
0.84,2.314390266341653,1.5151259899139404,Diabetes,OracleCP,SGD,100,0.18044874798641564
0.0,2.553022448182496,0.2842109203338623,Diabetes,FullCP,SGD,1,-0.5463592390418295
0.84,2.5503088953279978,30.475272178649902,Diabetes,FullCP,SGD,100,1.4839475930486767
0.0,2.338126560720733,0.009531974792480469,Diabetes,SplitCP,SGD,1,-2.0208171148254883
0.95,2.7769319942254063,0.007956981658935547,Diabetes,SplitCP,SGD,100,-2.0992516429986496
1.0,2.4380046362093917,0.013582706451416016,Diabetes,RO-StabCP,SGD,1,-1.8670136851509063
0.88,2.4118987586230882,1.4820458889007568,Diabetes,RO-StabCP,SGD,100,0.17086165100352435
1.0,2.3892611467241838,0.013528108596801758,Diabetes,LOO-StabCP,SGD,1,-1.8687629191002575
0.86,2.3611571984966475,0.013716936111450195,Diabetes,LOO-StabCP,SGD,100,-1.8627428841458564
1.0,2.3373807442097787,0.014044046401977539,Diabetes,OracleCP,SGD,1,-1.8525077442814868
0.85,2.322165121997896,1.5933897495269775,Diabetes,OracleCP,SGD,100,0.202322018968503
1.0,2.5550605111902063,0.2789580821990967,Diabetes,FullCP,SGD,1,-0.5544610513404707
0.86,2.562659459803359,31.610220909118652,Diabetes,FullCP,SGD,100,1.4998275309321452
1.0,2.4294814543472905,0.009601116180419922,Diabetes,SplitCP,SGD,1,-2.0176782750001547
0.81,2.1865149676791376,0.008143901824951172,Diabetes,SplitCP,SGD,100,-2.089167470412395
1.0,2.4173063387405707,0.013601064682006836,Diabetes,RO-StabCP,SGD,1,-1.8664270940251892
0.86,2.436396605279532,1.5302400588989258,Diabetes,RO-StabCP,SGD,100,0.1847595668156529
1.0,2.378445235803176,0.013627767562866211,Diabetes,LOO-StabCP,SGD,1,-1.865575282429187
0.86,2.378085193817966,0.013916015625,Diabetes,LOO-StabCP,SGD,100,-1.856485092295283
1.0,2.337380246657462,0.01369929313659668,Diabetes,OracleCP,SGD,1,-1.863301841222821
0.92,2.453798257382127,1.4298009872436523,Diabetes,OracleCP,SGD,100,0.15527559260023716
1.0,2.617138770872928,0.2811310291290283,Diabetes,FullCP,SGD,1,-0.5510912175878269
0.87,2.5886681618214014,29.241005182266235,Diabetes,FullCP,SGD,100,1.465992297752586
1.0,2.5727211515764523,0.010063886642456055,Diabetes,SplitCP,SGD,1,-1.997234263674748
0.93,2.601332039680561,0.008060216903686523,Diabetes,SplitCP,SGD,100,-2.093653270998052
1.0,2.419001106882183,0.014084815979003906,Diabetes,RO-StabCP,SGD,1,-1.851248822787206
0.93,2.555088274873435,1.4964079856872559,Diabetes,RO-StabCP,SGD,100,0.17505001717562976
1.0,2.3806924672980827,0.014191150665283203,Diabetes,LOO-StabCP,SGD,1,-1.8479823890863818
0.92,2.510889696451361,0.020495891571044922,Diabetes,LOO-StabCP,SGD,100,-1.68833318513166
0.0,2.33775096734328,0.013868093490600586,Diabetes,OracleCP,SGD,1,-1.8579832392455886
0.9,2.419899792203634,1.5551378726959229,Diabetes,OracleCP,SGD,100,0.19176889799096897
0.0,2.5528584762897806,0.3280057907104492,Diabetes,FullCP,SGD,1,-0.4841184890584578
0.84,2.572585512916147,29.816041946411133,Diabetes,FullCP,SGD,100,1.4744499907292175
0.0,2.4844297454025055,0.009677886962890625,Diabetes,SplitCP,SGD,1,-2.014219454729931
0.87,2.4979344837310493,0.008001089096069336,Diabetes,SplitCP,SGD,100,-2.096850893480496
0.0,2.481667656441182,0.013791084289550781,Diabetes,RO-StabCP,SGD,1,-1.8604015871630553
0.92,2.5223390723029477,1.5115759372711182,Diabetes,RO-StabCP,SGD,100,0.17942996978007114
0.0,2.4087020194136866,0.013744831085205078,Diabetes,LOO-StabCP,SGD,1,-1.8618605929768686
0.91,2.4708271518058202,0.021579980850219727,Diabetes,LOO-StabCP,SGD,100,-1.665948945039929
0.0,2.337262158558334,0.01397395133972168,Diabetes,OracleCP,SGD,1,-1.854680773385036
0.91,2.4470272751514694,1.5125110149383545,Diabetes,OracleCP,SGD,100,0.1796985461076648
0.0,2.55310251368485,0.2851288318634033,Diabetes,FullCP,SGD,1,-0.5449588651665916
0.82,2.541987982459265,30.271574020385742,Diabetes,FullCP,SGD,100,1.481035003401088
1.0,2.4118995132380694,0.009817123413085938,Diabetes,SplitCP,SGD,1,-2.008015749365473
0.91,2.606811947863682,0.007995128631591797,Diabetes,SplitCP,SGD,100,-2.0971745446080376
1.0,2.4478326655607554,0.014182806015014648,Diabetes,RO-StabCP,SGD,1,-1.8482378371164443
0.94,2.571704938572118,1.808682918548584,Diabetes,RO-StabCP,SGD,100,0.2573624370672825
0.0,2.3898778379204413,0.014118194580078125,Diabetes,LOO-StabCP,SGD,1,-1.8502208368565498
0.92,2.513724097387852,0.02849721908569336,Diabetes,LOO-StabCP,SGD,100,-1.5451975187516591
1.0,2.3374663348207623,0.014458894729614258,Diabetes,OracleCP,SGD,1,-1.8398649042182307
0.84,2.3497131725348845,1.5046420097351074,Diabetes,OracleCP,SGD,100,0.17743318319195894
1.0,2.5555260693314823,0.28905701637268066,Diabetes,FullCP,SGD,1,-0.5390164843931543
0.82,2.5460211908339527,30.224894046783447,Diabetes,FullCP,SGD,100,1.48036478711832
1.0,2.383609120018936,0.00995492935180664,Diabetes,SplitCP,SGD,1,-2.001961817728928
0.87,2.525212529479621,0.016820907592773438,Diabetes,SplitCP,SGD,100,-1.7741505750125794
1.0,2.437509767026392,0.014194011688232422,Diabetes,RO-StabCP,SGD,1,-1.847894841481885
0.86,2.474084810079298,1.5027000904083252,Diabetes,RO-StabCP,SGD,100,0.1768723125380352
1.0,2.385910651902137,0.014380931854248047,Diabetes,LOO-StabCP,SGD,1,-1.8422129716690088
0.85,2.4108344103470656,0.013785839080810547,Diabetes,LOO-StabCP,SGD,100,-1.8605667952400544
0.0,2.337825630325114,0.013699769973754883,Diabetes,OracleCP,SGD,1,-1.8632867248120328
0.87,2.3675318779271914,1.4833359718322754,Diabetes,OracleCP,SGD,100,0.17123952876768167
0.0,2.552470801074793,0.28688883781433105,Diabetes,FullCP,SGD,1,-0.5422863488259665
0.85,2.574818037788572,31.29189395904541,Diabetes,FullCP,SGD,100,1.495431849853437
0.0,2.4409681254946056,0.009634971618652344,Diabetes,SplitCP,SGD,1,-2.0161495602903994
0.87,2.4413391938193083,0.0080108642578125,Diabetes,SplitCP,SGD,100,-2.096320627217742
0.0,2.3793601498898145,0.013596057891845703,Diabetes,RO-StabCP,SGD,1,-1.8665869948645288
0.9,2.4685112685117936,1.4967069625854492,Diabetes,RO-StabCP,SGD,100,0.17513677897380842
0.0,2.359101856352961,0.013597965240478516,Diabetes,LOO-StabCP,SGD,1,-1.8665260733169062
0.88,2.410918117147037,0.013709068298339844,Diabetes,LOO-StabCP,SGD,100,-1.862992059917956
1.0,2.337031565100482,0.014021873474121094,Diabetes,OracleCP,SGD,1,-1.8531939560473318
0.85,2.332121875681277,1.4811949729919434,Diabetes,OracleCP,SGD,100,0.1706122294335998
1.0,2.5550784802534543,0.2775869369506836,Diabetes,FullCP,SGD,1,-0.5566009753343352
0.86,2.575267561403272,30.502930879592896,Diabetes,FullCP,SGD,100,1.4843415706150034
1.0,2.378097310359904,0.009614944458007812,Diabetes,SplitCP,SGD,1,-2.017053220177492
0.84,2.3370883171792727,0.008051872253417969,Diabetes,SplitCP,SGD,100,-2.0941031240064034
1.0,2.4707599250122727,0.013584136962890625,Diabetes,RO-StabCP,SGD,1,-1.8669679482774078
0.86,2.4514989819333737,1.5043339729309082,Diabetes,RO-StabCP,SGD,100,0.17734426344947854
1.0,2.3965092939843857,0.013615846633911133,Diabetes,LOO-StabCP,SGD,1,-1.865955349035429
0.85,2.3904459650324488,0.024260282516479492,Diabetes,LOO-StabCP,SGD,100,-1.6151041459824846
1.0,2.3373678734989216,0.013778924942016602,Diabetes,OracleCP,SGD,1,-1.860784665589738
0.94,2.434603572888707,1.434696912765503,Diabetes,OracleCP,SGD,100,0.1567601637765142
1.0,2.5554460814540834,0.2845478057861328,Diabetes,FullCP,SGD,1,-0.5458447589878255
0.9,2.6412242357318663,30.23042106628418,Diabetes,FullCP,SGD,100,1.48044419631742
1.0,2.638894373467987,0.009762048721313477,Diabetes,SplitCP,SGD,1,-2.010459029158007
0.91,2.4847957174515485,0.008121013641357422,Diabetes,SplitCP,SGD,100,-2.09038975999853
1.0,2.4120434969809463,0.013795852661132812,Diabetes,RO-StabCP,SGD,1,-1.8602514525185265
0.95,2.5302825707100864,1.5045490264892578,Diabetes,RO-StabCP,SGD,100,0.17740634401152228
1.0,2.3740325410781025,0.014065980911254883,Diabetes,LOO-StabCP,SGD,1,-1.8518299762971537
0.95,2.4827033316219995,0.01601099967956543,Diabetes,LOO-StabCP,SGD,100,-1.79558155116846
1.0,2.337838227218521,0.013619184494018555,Diabetes,OracleCP,SGD,1,-1.865848896854305
0.92,2.438502482472822,1.6390280723571777,Diabetes,OracleCP,SGD,100,0.21458639198746654
1.0,2.5554069241570856,0.27671098709106445,Diabetes,FullCP,SGD,1,-0.5579735964127562
0.91,2.655959401083036,30.85337495803833,Diabetes,FullCP,SGD,100,1.489302677136979
1.0,2.1998661013805534,0.009651899337768555,Diabetes,SplitCP,SGD,1,-2.01538721611257
0.88,2.339300416581654,0.01005697250366211,Diabetes,SplitCP,SGD,100,-1.9975327372559912
1.0,2.368126255481542,0.013712167739868164,Diabetes,RO-StabCP,SGD,1,-1.8628938826981845
0.93,2.542511877498388,1.551835060119629,Diabetes,RO-StabCP,SGD,100,0.19084555952103788
1.0,2.3536678651324343,0.013625144958496094,Diabetes,LOO-StabCP,SGD,1,-1.8656588685492965
0.93,2.4885507290031113,0.013923168182373047,Diabetes,LOO-StabCP,SGD,100,-1.8562619308485644
1.0,2.337003577643114,0.013815164566040039,Diabetes,OracleCP,SGD,1,-1.8596439374070848
0.9,2.3909820123904795,1.579193115234375,Diabetes,OracleCP,SGD,100,0.1984352419477513
1.0,2.5542680980905415,0.2836151123046875,Diabetes,FullCP,SGD,1,-0.5472706316847639
0.91,2.635539220417123,30.52328109741211,Diabetes,FullCP,SGD,100,1.4846312162392588
1.0,2.524995219337867,0.009709835052490234,Diabetes,SplitCP,SGD,1,-2.012788147682289
0.92,2.671197954856351,0.008013725280761719,Diabetes,SplitCP,SGD,100,-2.0961655497363934
